Player,Nation,Squad,Stage_Label,Stage_Num,Profile_Class,Profile_Label,classification_certainty,npxG_per90,xAG_per90,prog_carries_per90,pass_completion_pct,aerials_contested_per90,pressures_per90,z_npxG_per90,z_xAG_per90,z_prog_carries_per90,z_pressures_per90,z_pass_completion_pct,z_aerials_contested_per90,min_per90_sum,data_source,data_note,tournament
Cyle Larin,CAN,Canada,Round of 16,4,3,Pressing Engines,0.9999999997983693,0.3112244897959183,0.07142857142857142,1.0204081632653061,67.50788643533123,8.260869565217392,0.6521739130434783,2.8597036446158928,0.47186918992784593,-0.4677882358616057,-1.3677303872396989,-1.125354402044785,7.6543381987924475,19.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jonathan David,CAN,Canada,Round of 16,4,3,Pressing Engines,0.9999999746888161,0.3767605633802817,0.15492957746478875,1.4084507042253522,82.06997084548105,2.5490196078431375,1.1764705882352942,3.5996162629875714,1.7236601918306649,-0.2906137329037255,-1.2571667571495089,0.2560583577067177,1.6666707237549794,28.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Theo Bair,CAN,Canada,Round of 16,4,3,Pressing Engines,0.9999997001182971,0.28846153846153844,0.11538461538461538,1.4423076923076923,61.97183098591549,5.416666666666667,0.4166666666666667,2.602706329968915,1.130828679344714,-0.27515513132798464,-1.4173941316501297,-1.6505249354049925,4.67279258482323,10.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Derek Cornelius,CAN,Canada,Round of 16,4,5,Balanced Contributors,0.9769376652039654,0.056962025316455694,0.006329113924050633,0.6329113924050632,93.3677229182019,3.111111111111111,2.2222222222222223,-0.01095972529833213,-0.5040581551578958,-0.6447135482386731,-1.0366387578368264,1.3278045741266378,2.2559048663233425,15.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Moïse Bombito,CAN,Canada,Round of 16,4,5,Balanced Contributors,0.9236800344951729,0.028688524590163935,0.00819672131147541,1.1065573770491803,90.17094017094017,3.6170212765957444,2.553191489361702,-0.33017201265018686,-0.47606023952019,-0.4284537750197424,-0.9668439920969083,1.0245460327777904,2.786244750208475,24.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Alphonso Davies,CAN,Canada,Round of 16,4,5,Balanced Contributors,0.8388174261266871,0.06936416184971098,0.09248554913294797,4.682080924855491,89.70125786163521,0.23255813953488372,2.558139534883721,0.1290623543569471,0.7875412574736433,1.2040775598938833,-0.9658005487552815,0.9799902455134901,-0.7616495392904136,17.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Ismaël Koné,CAN,Canada,Round of 16,4,5,Balanced Contributors,0.7656095422236369,0.05434782608695653,0.18478260869565222,1.956521739130435,85.56701030927834,1.25,3.125,-0.04047444735982384,2.171196786277325,-0.040372579048078665,-0.8462610709301747,0.5878003529170334,0.3049232140403015,9.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tajon Buchanan,CAN,Canada,Round of 16,4,1,Physical Attackers,0.6697658295493987,0.15789473684210528,0.10526315789473685,4.385964912280702,76.04166666666666,1.4705882352941178,2.727272727272727,1.1285865242669662,0.9790945863868828,1.0688753544449467,-0.9301337581687694,-0.3158086963307634,0.5361633571993978,5.699999999999999,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Daniel Mosquera,COL,Colombia,Round of 16,4,3,Pressing Engines,1,0.4313725490196078,0.08496732026143791,1.1111111111111112,68.65671641791045,9.655172413793103,0.6896551724137931,4.216194203636605,0.6748330195930089,-0.4263746071866773,-1.3598263430364474,-1.0163721744995393,9.115970048205863,15.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Duván Zapata,COL,Colombia,Round of 16,4,3,Pressing Engines,1,0.5230769230769231,0.07692307692307693,0.9230769230769231,69.04761904761905,7.384615384615385,1.3846153846153846,5.251551066106216,0.5542391261049546,-0.512228245093548,-1.2132732034401579,-0.9792897167077478,6.735770887639167,6.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jáder Durán,COL,Colombia,Round of 16,4,3,Pressing Engines,1,0.6901408450704226,0.028169014084507046,0.9859154929577465,70.5521472392638,3.333333333333333,0.9090909090909091,7.1377291234249505,-0.17664903997361417,-0.4835370805689728,-1.3135517569737745,-0.8365646518883679,2.4888578994317654,7.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Luis Díaz,COL,Colombia,Round of 16,4,3,Pressing Engines,0.9999999964217707,0.449438202247191,0.18726591760299627,4.044943820224719,84.21052631578947,1.2,1.8,4.420158280993311,2.2084248855868127,0.9131701517790531,-1.125676937559322,0.45911930395277084,0.2525087815909063,26.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Cucho,COL,Colombia,Round of 16,4,3,Pressing Engines,0.9999977688725575,0.2992125984251969,0.11811023622047245,2.125984251968504,71.93548387096774,3.333333333333333,0.9090909090909091,2.724087494462105,1.1716893563459574,0.037001505782403056,-1.3135517569737745,-0.7053362631327346,2.4888578994317654,12.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jhon Lucumí,COL,Colombia,Round of 16,4,5,Balanced Contributors,0.994337703843512,0.020689655172413793,0.013793103448275864,1.1724137931034482,91.12745098039215,1.4705882352941178,2.3529411764705883,-0.4204805113319384,-0.39216303714375467,-0.39838470642707063,-1.0090727579227412,1.115284157884127,0.5361633571993978,29,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jhon Solis,COL,Colombia,Round of 16,4,5,Balanced Contributors,0.9858397752819505,0.11864406779661016,0.01694915254237288,1.5254237288135593,89.49152542372882,1.25,2.1875,0.6854402733871789,-0.34484966877738277,-0.23720557451052157,-1.0439609765640054,0.9600942568831986,0.3049232140403015,5.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Daniel Muñoz,COL,Colombia,Round of 16,4,3,Pressing Engines,0.9505364377168581,0.13649025069637885,0.15320334261838442,1.7270194986072425,75.67024128686327,4.754098360655738,4.0983606557377055,0.8869264960903085,1.6977816383799103,-0.14515991832231348,-0.6409988738240117,-0.3510434707287415,3.9782297504528303,35.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Juan David Cabal,COL,Colombia,Round of 16,4,5,Balanced Contributors,0.9011304874162703,0.019607843137254905,0,2.7450980392156863,87.71428571428571,3.0434782608695654,1.7391304347826089,-0.43269434001805895,-0.5989399803745651,0.319679732913135,-1.1385131053454027,0.7914987768260614,2.1850061171164317,5.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Johan Mojica,COL,Colombia,Round of 16,4,5,Balanced Contributors,0.8102979157458604,0.029411764705882353,0.13398692810457516,2.156862745098039,74.16209628275442,0.7042253521126761,2.3943661971830985,-0.32200651755009085,1.40970205803584,0.05110017047720251,-1.0003370537246155,-0.49411163964962324,-0.2672061542453496,30.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yaser Asprilla,COL,Colombia,Round of 16,4,1,Physical Attackers,0.7259459520380497,0.13461538461538464,0.1794871794871795,4.615384615384616,72.12863705972435,0.2631578947368421,2.8947368421052633,0.8657589620100296,2.0918112680776475,1.173625008350459,-0.8948189424893612,-0.6870130429109718,-0.7295721632503921,15.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Deiver Machado,COL,Colombia,Round of 16,4,5,Balanced Contributors,0.71997215040773,0.11442786069651739,0.1044776119402985,2.08955223880597,83.57064622124864,2.692307692307692,1.1538461538461537,0.6378386295228868,0.9673182090229915,0.020367185720851992,-1.2619377955961775,0.39841793027486594,1.8168779962343917,20.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yerry Mina,COL,Colombia,Round of 16,4,3,Pressing Engines,0.65158940384839,0.0807017543859649,0.010526315789473684,0.5964912280701754,85.93974175035868,6.7272727272727275,3.272727272727273,0.2570655642033847,-0.4411365236984203,-0.6613424583002182,-0.815108358527268,0.6231590250800688,6.046686041451315,28.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Juan Cuadrado,COL,Colombia,Round of 16,4,1,Physical Attackers,0.5403191966619784,0.09782608695652174,0.2173913043478261,4.4565217391304355,79.20133111480865,5.714285714285714,1.4285714285714286,0.45040198271551335,2.6600444509805996,1.1010905613046345,-1.2040037573152016,-0.016071333034457937,4.984783254164868,9.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jefferson Lerma,COL,Colombia,Round of 16,4,4,Limited Role Players,0.49070457929167083,0.04347826086956522,0.06324110671936758,0.5138339920948617,75.28991971454059,4.705882352941177,2.3529411764705883,-0.16319355487865814,0.34912821783784626,-0.6990825335599209,-1.0090727579227412,-0.38712217059186815,3.927685456866142,25.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mostafa Mohamed,EGY,Egypt,Round of 16,4,3,Pressing Engines,0.9999999999912959,0.39568345323741005,0.02877697841726619,0.7913669064748201,64.77732793522267,6.9230769230769225,1.5384615384615383,3.813258677242419,-0.16753484701532032,-0.5723650967601658,-1.1808301420028111,-1.384385200593705,6.251945357337057,13.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mohamed Salah,EGY,Egypt,Round of 16,4,3,Pressing Engines,0.9999999999026201,0.48533333333333334,0.37866666666666665,4.1066666666666665,70.62549485352335,0.14925373134328357,0.7462686567164178,4.825419978500302,5.0777763677886165,0.9413518934315065,-1.3478876971652674,-0.8296066280655664,-0.8489766048083228,37.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Koka,EGY,Egypt,Round of 16,4,3,Pressing Engines,0.999999999900723,0.4421052631578948,0.06315789473684211,0,78.10650887573965,3.333333333333333,0.9090909090909091,4.337368240864698,0.3478807596823037,-0.9336915584545498,-1.3135517569737745,-0.1199301878599033,2.4888578994317654,9.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Omar Marmoush,EGY,Egypt,Round of 16,4,3,Pressing Engines,0.9999999979809608,0.4383561643835616,0.30821917808219174,3.4931506849315066,73.79679144385027,0.7142857142857143,1.0714285714285714,4.295040323750774,4.021674932574194,0.6612295417643093,-1.2793180070804704,-0.5287657970798211,-0.2566599907746464,29.200000000000003,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Sam Morsy,EGY,Egypt,Round of 16,4,5,Balanced Contributors,0.9905669291714235,0.013071895424836602,0.0392156862745098,0.7189542483660131,86.43598615916956,1.0144927536231882,3.333333333333333,-0.5064862216633711,-0.011044749620300184,-0.6054276488106323,-0.8023277585671013,0.6702345905677186,0.05804364090909233,30.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mohamed Abdelmoneim,EGY,Egypt,Round of 16,4,5,Balanced Contributors,0.9468678551250923,0,0,0.631578947368421,90.40307101727447,2.7777777777777777,5,-0.6540699849539954,-0.5989399803745651,-0.6453219229970223,-0.45086125966251345,1.0465668166179536,1.9064753166607085,9.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Santiago Giménez,MEX,Mexico,Round of 16,4,3,Pressing Engines,0.9999999999999751,0.5405405405405405,0.12162162162162161,1.7567567567567566,80.61224489795919,3.333333333333333,0.9090909090909091,5.448718064631278,1.2243296879781886,-0.131582324693184,-1.3135517569737745,0.11777312549614326,2.4888578994317654,7.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Raúl Jiménez,MEX,Mexico,Round of 16,4,3,Pressing Engines,0.9999999993817426,0.34657039711191334,0.11913357400722022,1.263537906137184,71.22861586314151,5.7894736842105265,1.5789473684210527,3.2587645190400285,1.187030549155088,-0.35677877993693313,-1.172292494256141,-0.7723923560634054,5.063601949577492,27.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Edson Álvarez,MEX,Mexico,Round of 16,4,5,Balanced Contributors,0.9401568411051531,0.020304568527918784,0.04060913705583757,1.218274111675127,85.84247258225324,1.4814814814814814,5.185185185185185,-0.4248282003502847,0.009844928629851424,-0.3774455611253089,-0.4118094264508926,0.613931714884173,0.5475826235282418,19.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Julian Araujo,MEX,Mexico,Round of 16,4,5,Balanced Contributors,0.9385779729934852,0,0.018181818181818184,0.7272727272727273,79.11111111111111,1.6666666666666667,2.6666666666666665,-0.6540699849539954,-0.3263703733884968,-0.601629553988306,-0.9429143581289363,-0.024629933629146113,0.7417101511185944,5.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Johan Vásquez,MEX,Mexico,Round of 16,4,5,Balanced Contributors,0.7488562951595211,0.07100591715976332,0.008875739644970414,1.0946745562130178,84.7159090909091,4.126984126984127,2.5396825396825395,0.1475980310270287,-0.46588085270385127,-0.4338792958149003,-0.9696927580454764,0.5070617683998435,3.3208330176761334,33.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Omar Alderete,PAR,Paraguay,Round of 16,4,4,Limited Role Players,0.9077756085440599,0.051515151515151514,0.027272727272727275,0.7575757575757576,65.46112115732369,5.75,2.25,-0.07245579053139892,-0.19008556989546263,-0.5877936371355458,-1.0307809828550833,-1.3195180665051573,5.022222134485864,33,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Antonio Sanabria,PAR,Paraguay,Round of 16,4,3,Pressing Engines,0.862564322352109,0.14383561643835618,0.03424657534246575,0.4109589041095891,78.35820895522389,4.583333333333334,0.4166666666666667,0.9698568350897573,-0.08553832338025842,-0.7460537819582134,-1.4173941316501297,-0.09605299475781938,3.799218710666645,14.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Julio Enciso,PAR,Paraguay,Round of 16,4,3,Pressing Engines,0.7227525280042046,0.2076923076923077,0.12307692307692307,2.6153846153846154,67.8391959798995,1.1111111111111112,0,1.6908089617905002,1.246146589992666,0.26045449606828835,-1.5052607563762768,-1.0939251629741018,0.15932756834753725,13,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Diego Gómez,PAR,Paraguay,Round of 16,4,5,Balanced Contributors,0.6156985936620354,0.15789473684210525,0.12280701754385964,1.4035087719298245,80.4635761589404,1.6326530612244896,2.916666666666667,1.128586524266966,1.2421003475137908,-0.29287014632671093,-0.8901943832932481,0.10366986340314409,0.7060540746224069,5.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Diogo Jota,POR,Portugal,Round of 16,4,3,Pressing Engines,1,0.5939849624060151,0.13533834586466165,2.781954887218045,69.6774193548387,5.490196078431373,1.1764705882352942,6.05211402592486,1.4299616054615822,0.336508026298845,-1.2571667571495089,-0.9195445486408573,4.749872632542929,13.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gonçalo Ramos,POR,Portugal,Round of 16,4,3,Pressing Engines,1,0.9576271186440678,0.1864406779661017,0.9322033898305084,80.08298755186722,5,0,10.157691385942627,2.19605344719444,-0.5080612349331992,-1.5052607563762768,0.06756583164375594,4.236005647744937,11.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Fabio Carvalho,POR,Portugal,Round of 16,4,3,Pressing Engines,0.9999999999852172,0.4901960784313726,0.13725490196078433,1.7647058823529413,70.78651685393258,1.4814814814814814,4.0740740740740735,4.880321138444415,1.4586933272653624,-0.12795287114675233,-0.6461204257206179,-0.8143314902692914,0.5475826235282418,5.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
João Félix,POR,Portugal,Round of 16,4,3,Pressing Engines,0.9999998720579442,0.392,0.17600000000000002,3.28,83.39999999999999,1.4285714285714286,2.142857142857143,3.7716719086052453,2.039533815250576,0.5639080816882095,-1.0533752577846638,0.38222980357564484,0.49211761564528417,12.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jota Silva,POR,Portugal,Round of 16,4,3,Pressing Engines,0.9999997863120258,0.2210526315789474,0.30526315789473685,2.210526315789474,60.204081632653065,7.692307692307692,6.9230769230769225,1.8416491279553509,3.9773602632336336,0.07560216564679649,-0.045322991695681505,-1.8182201254518997,7.058321241173905,9.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Fábio Silva,POR,Portugal,Round of 16,4,3,Pressing Engines,0.9999374692655911,0.3091787439613527,0.0966183574879227,1.4492753623188406,66.30901287553648,1.794871794871795,1.5384615384615385,2.8366068511372924,0.8494975446721745,-0.27197379593123794,-1.1808301420028111,-1.2390839469494168,0.8761061317580691,20.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
